CustomerID,P Churn_Avg
3594-BDSOA,0.05649005112
5135-GRQJV,0.05648895061
9030-QGZNL,0.05643650873
7017-VFHAY,0.05642600089
0052-YNYOT,0.05637658478
6681-ZSEXG,0.05637569308
6061-PQHMK,0.05622041361
4859-ZSRDZ,0.05621224725
1821-BUCWY,0.05600118238
2788-CJQAQ,0.05596708044
5566-SOEZD,0.05590936607
6177-PEVRA,0.05582533071
9347-AERRL,0.05581077184
9705-ZJBCG,0.05577770202
0057-QBUQH,0.05577105243
9470-RTWDV,0.05558102517
4513-CXYIX,0.05556272766
2581-VKIRT,0.05550752405
9695-IDRZR,0.05546135552
1448-CYWKC,0.05544737837
5553-AOINX,0.0553862614
2430-RRYUW,0.0550187575
4419-UJMUS,0.0549521577
8668-KNZTI,0.05494153227
5150-LJNSR,0.05492837956
6437-UDQJM,0.05487295602
1729-VLAZJ,0.05473853083
9674-EHPPG,0.05473254141
9110-HSGTV,0.05468616958
4981-FLTMF,0.0546422073
0104-PPXDV,0.05456850617
3724-BSCVH,0.05447533608
4702-HDRKD,0.05446429776
5451-YHYPW,0.05444225759
7609-NRNCA,0.05440748652
1488-PBLJN,0.05440203905
9150-HEPMB,0.05436391019
4039-PIMHX,0.05432388988
1245-HARPS,0.05427509033
6103-LIANB,0.05422081391
7446-KQISO,0.05411554012
3266-FTKHB,0.05410361212
4816-OKWNX,0.05407506469
3552-CTCYF,0.05406972585
4774-HHGGS,0.05399834315
5811-IWXYM,0.05399004836
6614-FHDBO,0.05398212631
3605-JISKB,0.05396801432
6476-EPYZR,0.05394849578
9184-GALIL,0.05381105068
5514-YQENT,0.05368116855
7552-KEYGT,0.05365278656
0707-HOVVN,0.05361681275
0489-WMEMG,0.05349641836
2796-UUZZO,0.05339547934
9742-XOKTS,0.05329443997
4452-ROHMO,0.0532075031
9548-LERKT,0.05314514802
2516-XSJKX,0.05309355577
1752-OZXFY,0.05305239131
5384-ZTTWP,0.05302979515
7722-CVFXN,0.05301018108
5014-WUQMG,0.05298856371
5893-PYOLZ,0.05274993806
6082-OQFBA,0.052716413
6872-HXFNF,0.05267456861
9560-BBZXK,0.0526682181
2676-SSLTO,0.05266127503
8319-QBEHW,0.05265964971
7109-CQYUZ,0.05265529238
9847-HNVGP,0.05265302749
9194-GFVOI,0.05264680601
8050-DVOJX,0.05260836561
5696-EXCYS,0.05249453745
7550-WIQVA,0.05246884087
2096-XOTMO,0.05242470066
2146-EGVDT,0.05242448401
8966-OIQHG,0.05235859592
2333-KWEWW,0.05233088379
9530-GRMJG,0.052295737
3778-FOAQW,0.05228775903
1439-LCGVL,0.05222056089
6100-FJZDG,0.05220051761
3022-BEXHZ,0.05208850607
3957-SQXML,0.05198199445
7781-HVGMK,0.05190575888
7061-OVMIM,0.0518814554
8234-GSZYK,0.05186317552
1734-ZMNTZ,0.05183155536
1303-SRDOK,0.05174400453
5876-QMYLD,0.05170202586
0513-RBGPE,0.05161515959
1051-EQPZR,0.05153171006
4115-UMJFQ,0.0515002535
0019-GFNTW,0.05142386123
3474-BAFSJ,0.05140573479
8707-HOEDG,0.05139120296
7168-HDQHG,0.05138492377
8205-VSLRB,0.05129579346
1247-QBVSH,0.05123172147
2121-JAFOM,0.05121890661
3766-EJLFL,0.05118520251
5260-UMPWX,0.05115306707
4054-CUMIA,0.05109700492
8871-JLMHM,0.0510360328
3213-VVOLG,0.05100615834
1697-BCSHV,0.05099252309
0487-CRLZF,0.05099131889
3721-CNZHX,0.05098616083
2039-JONDJ,0.05092352839
2292-XQWSV,0.05079362268
0906-QVPMS,0.05069006317
6925-BAYGL,0.05065840754
7816-VGHTO,0.05065452315
0661-KQHNK,0.05063892348
4676-WLUHT,0.05052136495
7073-QETQY,0.05051299327
2228-BZDEE,0.05046396426
7765-LWVVH,0.05044517415
3399-BMLVW,0.05033058307
9968-FFVVH,0.05032627902
8639-NHQEI,0.05031594556
2384-OVPSA,0.05024521411
2682-KEVRP,0.05023591626
4538-WNTMJ,0.05023240774
4018-KJYUY,0.05021888753
3963-RYFNS,0.05016996092
8388-DMKAE,0.05016514919
4933-BSAIP,0.05012072802
1431-CYWMH,0.04998899947
7622-FWGEW,0.0499642984
9239-GZHZE,0.0499541936
0023-UYUPN,0.04991681802
5469-NUJUR,0.04991626154
4751-ERMAN,0.04981497587
8561-NMTBD,0.04978217487
4835-YSJMR,0.04971882419
7369-TRPFD,0.04963620735
7779-ORAEL,0.04962203395
6080-LNESI,0.04959080121
0048-LUMLS,0.04952795897
3721-WKIIL,0.0494546745
3125-RAHBV,0.04936855012
8232-CTLKO,0.04936018898
6778-EICRF,0.04934715214
3910-MRQOY,0.04927325783
1402-PTHGN,0.04924244711
1960-UOTYM,0.0491872607
8958-JPTRR,0.04903205586
0323-XWWTN,0.049010139
3398-GCPMU,0.04898437795
3508-CFVZL,0.0489729458
8670-MEFCP,0.04896427967
4615-PIVVU,0.04895124549
6223-DHJGV,0.04892722013
1930-BZLHI,0.04892580076
3363-DTIVD,0.04885952503
6698-OXETB,0.04884277587
0743-HRVFF,0.04880474887
3308-JSGML,0.048791134
3520-FJGCV,0.04875987626
1038-RQOST,0.04865189173
2192-OZITF,0.04863253808
0064-SUDOG,0.04857414927
5879-HMFFH,0.04845492241
8046-DNVTL,0.04830990106
0487-VVUVK,0.04830144872
6904-JLBGY,0.04822541019
4942-VZZOM,0.04819883749
0621-CXBKL,0.04814303391
1850-AKQEP,0.04812875963
3795-CAWEX,0.04809120305
9637-CDTKZ,0.04802890036
8331-ZXFOE,0.04798335793
1135-HIORI,0.04794601351
3612-YUNGG,0.04789986326
8148-NLEGT,0.0477658786
1741-WTPON,0.0477368742
3096-WPXBT,0.04766984803
5446-DKWYW,0.04764874718
5312-IRCFR,0.04762881196
3850-OKINF,0.04760851958
0945-TSONX,0.04753805541
8336-TAVKX,0.047374695
6425-JWTDV,0.04730196497
7639-LIAYI,0.0473001831
7401-JIXNM,0.04728581655
3648-GZPHF,0.0472671343
1970-KKFWL,0.0472523939
5318-YKDPV,0.04725225708
0378-CJKPV,0.04717203451
5975-BAICR,0.04708498342
7025-WCBNE,0.04701457384
2250-IVBWA,0.04701402056
7945-PRBVF,0.04700164303
7359-WWYJV,0.04692252392
7963-SHNDT,0.04672212355
3521-HTQTV,0.0466318285
5158-RIVOP,0.04658354919
6439-PKTRR,0.04656706104
5495-GPSRW,0.04656207252
3407-JMJQQ,0.04651358326
7643-RCHXS,0.04626611683
6685-GBWJZ,0.04617929701
2661-GKBTK,0.04617542357
2272-JKMSI,0.04610991563
2428-HYUNX,0.04609675273
0397-ZXWQF,0.04609609261
8169-SAEJD,0.04599700464
5327-XOKKY,0.04596407363
3891-NLXJB,0.04589789376
3720-DBRWL,0.04585424926
6586-PSJOX,0.04582875125
5451-MHQOF,0.04576531805
4521-WFJAI,0.04575489216
2675-IJRGJ,0.04568299
9769-TSBZE,0.04564504976
7644-OMVMY,0.04562422949
9531-NSBMR,0.04558457973
6445-TNRXS,0.04552753383
1442-OKRJE,0.04547325626
3902-MIVLE,0.04537669384
7670-ZBPOQ,0.04531956859
8608-OZTLB,0.04529618393
1309-XGFSN,0.04518937116
5197-PYEPU,0.04513765868
3057-VJJQE,0.04508795289
3530-VWVGU,0.04504085009
5129-HHMZC,0.0449712148
9046-JBFWA,0.04496830453
9805-FILKB,0.04489848207
9871-ELEYA,0.04487591864
3970-XGJDU,0.04483841772
6349-JDHQP,0.04482821457
3646-ITDGM,0.04467873316
6244-BESBM,0.04464819499
3283-WCWXT,0.04454133557
0771-CHWSK,0.04448743307
8499-BRXTD,0.04440680649
9102-OXKFY,0.04437301353
5372-FBKBN,0.04428459439
1545-ACTAS,0.04422936789
8681-ICONS,0.0441824065
0559-CKHUS,0.04412275617
5656-MJEFC,0.04405896418
9845-QOMAD,0.04403411715
2662-NNTDK,0.04403394641
2274-XUATA,0.04395850957
4381-MHQDC,0.04393251944
6981-TDRFT,0.04391030377
9746-YKGXB,0.04386965498
8747-UDCOI,0.04385501441
5153-LXKDT,0.04384834809
0042-JVWOJ,0.0438269816
1328-EUZHC,0.04381537126
2171-UDMFD,0.04374569217
4674-HGNUA,0.04374409158
8735-NBLWT,0.04358729878
6374-AFWOX,0.04354280666
8565-WUXZU,0.04353143695
2123-VSCOT,0.04351909397
0519-DRGTI,0.04351785588
6064-ZATLR,0.0434736698
5197-YPYBZ,0.04346501628
2632-IVXVF,0.04346277604
8512-WIWYV,0.04329573119
9777-IQHWP,0.04323316259
7284-ZZLOH,0.04311796004
2252-NKNSI,0.04305844996
6953-PBDIN,0.04298874934
0020-JDNXP,0.04292511829
0967-BMLBD,0.04291821306
8468-FZTOE,0.04287590558
6265-SXWBU,0.04287326028
7349-ALMUX,0.04283568263
0020-INWCK,0.04268505241
3372-CDXFJ,0.04266441623
9631-RXVJM,0.04260241991
8314-HTWVE,0.04257662902
1094-BKOSX,0.04248712249
1682-VCOIO,0.04247349236
6292-TOSSS,0.04243869017
1297-VQDRP,0.04238460425
8510-BBWMU,0.0421828369
5924-SNGKP,0.04215228057
9286-BHDQG,0.04206200033
0014-BMAQU,0.04203340565
9746-MDMBK,0.04194833144
9402-ROUMJ,0.0418792211
6754-LZUKA,0.0417967107
8480-PPONV,0.04175389503
3284-SVCRO,0.04172701724
6374-NTQLP,0.04171179042
3251-YMVWZ,0.0417050357
7244-KXYZN,0.04168882657
5578-NKCXI,0.04166128645
6152-ONASV,0.04164352926
8859-AXJZP,0.04147051681
2519-TWKFS,0.04145076867
9361-YNQWJ,0.04144749335
3067-SVMTC,0.04139184593
1568-BEKZM,0.04130207689
4573-JKNAE,0.0410315608
9451-WLYRI,0.04103020332
8345-MVDYC,0.04098458265
6434-TTGJP,0.04095431935
5847-MXBEO,0.04087690611
2829-HYVZP,0.04086111252
4827-LTQRJ,0.04080698612
9919-FZDED,0.04079857888
3084-DOWLE,0.04073796275
1139-WUOAH,0.04071395764
8022-BECSI,0.04069935836
7570-WELNY,0.04067039275
9086-YJYXS,0.04066870632
5149-QYTTU,0.04066616415
9803-FTJCG,0.04065577975
6933-VLYFX,0.04054188768
5306-BVTKJ,0.04053204796
9758-MFWGD,0.04050575105
0604-THJFP,0.04048780142
8670-ERCJH,0.04034559991
0244-LGNFY,0.04024768861
6840-RESVB,0.04023986636
8999-YPYBV,0.0401423072
7446-SFAOA,0.04005565745
7233-PAHHL,0.04000557007
5387-ASZNZ,0.03994399862
5044-XDPYX,0.0399078252
3638-WEABW,0.03987819928
6427-FEFIG,0.03983558315
4713-ZBURT,0.03982930923
3933-DQPWX,0.03975752383
9715-WZCLW,0.03974659556
6229-UOLQL,0.03971545734
7596-IIWYC,0.03970660085
3423-HHXAO,0.03968195509
5014-GSOUQ,0.03966350162
4994-OBRSZ,0.03965524416
6479-OAUSD,0.03961339488
5681-LLOEI,0.03960792826
2176-LVPNX,0.039507887
7471-WNSUF,0.03945784071
6855-VLGOS,0.03934549881
1951-IEYXM,0.03931253023
7503-MIOGA,0.03930996107
1934-MKPXS,0.03925094422
2724-FJDYW,0.03915266259
2773-MADBQ,0.03903455911
2898-MRKPI,0.03901487389
5456-ITGIC,0.03898065202
6974-DAFLI,0.03893985291
8592-PLTMQ,0.03893330094
2300-RQGOI,0.03893260713
0056-EPFBG,0.03891326777
0301-KOBTQ,0.03886770778
2805-AUFQN,0.03880178689
5130-YPIRV,0.03878240444
4299-OPXEJ,0.03871301408
3441-CGZJH,0.0386462234
8099-MZPUJ,0.03860400116
7609-YBPXG,0.03860043682
6598-KELSS,0.03853403809
2320-TZRRH,0.03852239452
1215-EXRMO,0.0384596805
6447-EGDIV,0.0383808043
0164-XAIRP,0.03829449221
1813-JLKWR,0.03826297907
3985-HOYPM,0.03815250094
1122-YJBCS,0.03811017167
9509-MPYOD,0.03805766307
5161-UBZXI,0.03797838529
5696-CEIQJ,0.0379776463
1301-LOPVR,0.03797644641
3654-ARMGP,0.03785125229
5394-MEITZ,0.03784080444
4980-URKXC,0.03782368373
3740-RLMVT,0.03773706381
4475-NVTLU,0.0377206762
4782-OSFXZ,0.03769234614
5816-JMLGY,0.03767718538
9938-TKDGL,0.03764778585
3026-ATZYV,0.03764557694
7319-ZNRTR,0.03763230978
4872-VXRIL,0.03758813646
0626-QXNGV,0.03754299697
9844-FELAJ,0.03752040083
9067-YGSCA,0.03747048888
3253-HKOKL,0.03743049484
8859-DZTGQ,0.03735742331
9978-HYCIN,0.03730378069
7508-KBIMB,0.03724942641
9479-HYNYL,0.03713044845
1775-KWJKQ,0.03712230571
7639-OPLNG,0.03709553654
9534-NSXEM,0.03703820417
4698-KVLLG,0.03701262954
8873-TMKGR,0.03700954287
0017-DINOC,0.03697025774
6195-MELTI,0.03693296002
7524-VRLPL,0.03691372303
1627-AFWVJ,0.03686576665
8454-AATJP,0.03685782523
4826-DXMUP,0.03680659213
1561-BWHIN,0.03670842826
6119-SPUDB,0.03669819597
1265-HVPZB,0.03663763469
6963-EZQEE,0.03662300721
3146-MSEGF,0.03656625589
0048-PIHNL,0.03655143259
5148-HKFIR,0.0364926976
1830-GGFNM,0.03643813462
6848-HJTXY,0.0364286818
5125-CNDSP,0.03634936046
5982-PSMKW,0.03631953766
3396-DKDEL,0.03627071782
9489-DEDVP,0.03625671137
8433-WPJTV,0.03619176797
4549-ZDQYY,0.03617924073
2535-PBCGC,0.03603762397
2587-YNLES,0.03599395254
7305-ZWMAJ,0.03594795477
1073-XXCZD,0.0359291062
4578-PHJYZ,0.0358890866
0036-IHMOT,0.03587524147
7544-ZVIKX,0.03585447393
2324-AALNO,0.0358257998
4877-TSOFF,0.03578584795
5148-ORICT,0.03576236098
7572-KPVKK,0.03576123546
2234-XADUH,0.03564581143
1042-HFUCW,0.03561372383
3795-GWTRD,0.03559785908
4868-AADLV,0.03555593033
2885-HIJDH,0.03554431226
0042-RLHYP,0.03551726383
9926-PJHDQ,0.03545859855
3870-SPZSI,0.035429014
6901-GOGZG,0.03540362465
0732-OCQOC,0.03538999708
8612-GXIDD,0.035343634
8849-PRIQJ,0.03529733304
9755-JHNMN,0.03528815303
5313-FPXWG,0.03527179282
8947-YRTDV,0.03526658646
6064-PUPMC,0.03520493088
3523-BRGUW,0.03520129075
5183-KLYEM,0.03519356528
4893-GYUJU,0.03518384302
1163-VIPRI,0.03517710487
6585-WCEWR,0.03516677452
5062-CJJKH,0.0350706254
0839-QNXME,0.03503667198
8819-WFGGJ,0.03501657808
6094-ZIVKX,0.03497020314
5453-YBTWV,0.03496810116
8213-TAZPM,0.03495132885
1498-NHTLT,0.0349305511
3108-PCCGG,0.03491176533
2696-ECXKC,0.03487102083
4671-VJLCL,0.03484660435
8361-LBRDI,0.03484590215
4227-OJHAL,0.0346090375
6823-SIDFQ,0.0345653168
6188-UXBBR,0.03445959491
8779-YIQQA,0.03444258178
5232-NXPAY,0.03440650365
1930-QPBVZ,0.03440446696
9227-UAQFT,0.03437276703
2030-BTZRO,0.03432153151
5227-JSCFE,0.0343045021
1023-BQXZE,0.03425203312
2205-LPVGL,0.03424203597
4685-TFLLS,0.0341647722
7762-ONLJY,0.03416416619
7799-LGRDP,0.03416166427
3557-HTYWR,0.03414702824
5840-NVDCG,0.03414312588
1087-GRUYI,0.03413637106
5003-OKNNK,0.03409692075
3219-JQRSL,0.03406119858
5684-FJVYR,0.03403399291
2612-PHGOX,0.03402944571
6258-PVZWJ,0.03400364774
7940-UQQUG,0.03399837634
8039-EQPIM,0.03396815216
1074-WVEVG,0.03394290845
4565-NLZBV,0.03391177999
2821-WARNZ,0.03383860422
3810-DVDQQ,0.03380700079
4334-HOWRP,0.03373080059
5324-KTGCG,0.03368710268
7138-GIRSH,0.03363674569
8042-RNLKO,0.03352003166
9477-LGWQI,0.03347333318
1017-FBQMM,0.03344195572
3249-VHRIP,0.03342096506
9068-FHQHD,0.03335631749
6563-VRERX,0.03335458844
2664-XJZNO,0.03335314115
0625-AFOHS,0.03334611216
7432-FFVAR,0.03332615903
4121-AGSIN,0.03331881339
7641-TQFHN,0.03326931032
1096-ADRUX,0.03322490759
4568-KNYWR,0.03318033844
3315-IKYZQ,0.03313436792
4648-YPBTM,0.03311535689
0234-TEVTT,0.03309469116
4703-MQYKT,0.03305930858
7977-HXJKU,0.03302528854
1872-EBWSC,0.03301621999
3082-YVEKW,0.03299116534
1265-ZFOSD,0.03297981486
2150-OEGBV,0.0329442681
7472-EQOAV,0.03294036705
1265-BCFEO,0.03291990505
3785-KTYSH,0.03284302397
6732-VAILE,0.0328351046
2990-OGYTD,0.03277559222
9795-NREXC,0.03274915449
7408-OFWXJ,0.03267909014
1090-PYKCI,0.03267755527
3967-KXAPS,0.03266564988
3638-VBZTA,0.03263106187
1084-MNSMJ,0.03258539283
0784-GTUUK,0.03256902172
8060-HIWJJ,0.03254865423
4129-LYCOI,0.03251713829
4000-VGMQP,0.0324584535
9253-VIFJQ,0.0324430582
0572-ZJKLT,0.03243785852
1302-TPUBN,0.032410773
2977-CEBSX,0.03240773347
9385-NXKDA,0.03240092235
2040-LDIWQ,0.03233669577
3571-DPYUH,0.03232862867
3865-YIOTT,0.03220834468
5171-EPLKN,0.03214765042
3078-ZKNTS,0.03206486243
4254-QPEDE,0.03202612012
4114-QMKVN,0.0320069645
3458-IDMFK,0.03199851778
0218-QNVAS,0.03198103646
2226-ICFDO,0.0319704116
4139-DETXS,0.03186896945
2027-DNKIV,0.03183876407
6339-TBELP,0.03179575712
9624-EGDEQ,0.03175451464
2251-PYLPB,0.03172086333
8181-YHCMF,0.03167410442
5006-MXVRN,0.03167221796
5995-LFTLE,0.0316454379
2996-XAUVF,0.0316213484
8430-TWCBX,0.03156580173
2541-YGPKE,0.03152392795
6339-RZCBJ,0.03151400674
0980-FEXWF,0.03150561621
4086-ATNFV,0.03149735476
8690-UPCZI,0.03148426385
1407-DIGZV,0.03145801593
8884-FEEWR,0.03138154497
6203-HBZPA,0.0313263228
3813-DHBBB,0.03129405812
4737-HOBAX,0.03128881706
5197-LQXXH,0.03126482353
4531-AUZNK,0.03126434505
3865-ZFZIB,0.03122445286
6814-ZPWFQ,0.03121359438
4636-OLWOE,0.03117058771
4525-VZCZG,0.03115828315
7560-QRBXH,0.03112315816
7471-MQPOS,0.03110600907
6407-GSJNL,0.03109875195
3617-XLSGQ,0.03106278179
3982-JGSFD,0.03096898496
9715-SBVSU,0.03095923874
3892-NXAZG,0.03093708903
9677-AVKED,0.03089726247
0621-TSSMU,0.03089672183
1395-WSWXR,0.0308098629
0909-SELIE,0.03080383191
9483-GCPWE,0.03074811709
5871-DGTXZ,0.03073704418
3166-PNEOF,0.03073136894
7501-IWUNG,0.0307303473
5825-XJOCM,0.03072125559
0556-FJEGU,0.03065660598
9242-TKFSV,0.03064032515
1150-FTQGN,0.03062281632
0562-KBDVM,0.03049072782
1121-QSIVB,0.0304836995
2961-VNFKL,0.03046734575
2137-DQMEV,0.03045519451
4654-ULTTN,0.03043044174
8760-ZRHKE,0.03039170169
5269-NRGDP,0.03020128087
3258-ZKPAI,0.03019391883
9824-QCJPK,0.03017926895
3649-JPUGY,0.03015934091
7508-DQAKK,0.03012689895
5329-KRDTM,0.03012387594
9661-JALZV,0.03011048285
7601-DHFWZ,0.03008796321
5821-MMEIL,0.03005746764
1573-LGXBA,0.03003285893
0961-ZWLVI,0.03003101578
0960-HUWBM,0.03002331537
9447-YPTBX,0.03001325852
1069-QJOEE,0.03000720474
6519-ZHPXP,0.02990077562
6885-PKOAM,0.02986363873
7182-OVLBJ,0.0297730887
7527-QNRUS,0.02975417297
2931-XIQBR,0.02975212115
4872-JCVCA,0.02973206282
6994-FGRHH,0.02963410049
2277-AXSDC,0.02957673581
0442-TDYUO,0.02952259097
9084-OAYKL,0.02952095626
2900-PHPLN,0.02946011919
1354-YZFNB,0.0293951771
6418-HNFED,0.02932416777
1813-JYWTO,0.02929461981
5199-FPUSP,0.02929082594
9548-LIGTA,0.02923653692
5787-KXGIY,0.02921356928
5056-FIMPT,0.02915243518
5380-XPJNZ,0.0291091758
2346-CZYIL,0.02909980695
5918-VUKWP,0.02908388779
8908-NMQTX,0.02908082176
5542-NKVRU,0.02907450944
6701-DHKWQ,0.02903743973
4163-HFTUK,0.02899597769
0859-YGKFW,0.02899237737
7688-AWMDX,0.02897902284
4815-YOSUK,0.02894340501
8191-XWSZG,0.02892177784
6288-CHQJB,0.02889306336
6248-TKCQV,0.02888509386
7781-EWARA,0.02887246572
9931-DCEZH,0.02886903127
1834-ABKHQ,0.02882139894
6139-ZZRBQ,0.02879595676
4884-LEVMQ,0.02875886726
7026-YMSBE,0.0287426813
8766-PAFNE,0.02872371373
8398-TBIYD,0.02869630336
4032-RMHCI,0.02869388503
0336-PIKEI,0.02867470176
0191-EQUUH,0.02859140394
5214-CHIWJ,0.02854471706
9108-EQPNQ,0.02847272271
8174-LNWMW,0.02846220749
4451-RWASJ,0.02839812119
2451-YMUXS,0.02837975539
8540-ZQGEA,0.02836430749
9068-VPWQQ,0.02835676652
4795-UXVCJ,0.02831926614
8901-UPRHR,0.0282421657
7328-OWMOM,0.02822747327
0459-SPZHJ,0.02815853496
7722-VJRQD,0.02811259457
7564-GHCVB,0.02805223762
1241-EZFMJ,0.02804847031
5980-BDHPY,0.02800641314
4355-CVPVS,0.02792388446
6754-WKSHP,0.02786450563
3569-VLDHH,0.02784816795
0343-QLUZP,0.02784087834
4750-UKWJK,0.02781589195
0932-YIXYU,0.02779617136
8780-YRMTT,0.02779334518
2589-AYCRP,0.02775616548
8100-PNJMH,0.02775229977
5055-BRMNE,0.02775153384
4295-YURET,0.02772498678
8015-IHCGW,0.02772464565
5376-PCKNB,0.02772092741
0582-AVCLN,0.02769672877
1929-ZCBHE,0.02748713394
3533-UVMOM,0.02740648772
7579-KKLOE,0.0273328779
2302-OUZXB,0.0273027136
6418-PIQSP,0.02729866673
6527-PZFPV,0.02728411808
6631-HMANX,0.0272740034
3549-ZTMNH,0.02727223872
0902-RFHOF,0.02725289626
6616-AALSR,0.02721845617
9339-FIIJL,0.02718349339
0602-DDUML,0.02714657306
7996-BPXHY,0.02710706934
2649-HWLYB,0.02709490859
2005-DWQZJ,0.0270730461
0864-FVJNJ,0.02701181183
7321-ZNSLA,0.02700928957
5914-GXMDA,0.02700088429
4323-ELYYB,0.02699527489
1837-YQUCE,0.02699473901
5642-MHDQT,0.0269630279
5736-YEJAX,0.02691325678
0916-KNFAJ,0.02691083887
4837-PZTIC,0.0268617578
5986-WWXDV,0.02684053888
0979-MOZQI,0.02683608883
9717-IOAAF,0.02680847864
1525-LNLOJ,0.02675057035
2599-CIPQE,0.0267492773
6000-UKLWI,0.02672321328
1401-FTHFQ,0.02672276431
4940-KHCWD,0.0267006926
6551-VLJMV,0.02666587193
2606-PKWJB,0.02666081636
2126-GSEGL,0.02665658417
4625-LAMOB,0.02661762862
3486-NPGST,0.02659657257
5124-EOGYE,0.02654467103
1568-LJSZU,0.02653712074
2877-VDUER,0.02645736118
6481-LXPWL,0.02641793454
0123-CRBRT,0.02639843563
2040-XBAVJ,0.02638978482
5093-FEGLU,0.02638346119
6867-ACCZI,0.02636107846
2400-FEQME,0.02631403427
5248-RPYWW,0.02623318154
4458-KVRBJ,0.02622648685
7996-MHXLW,0.02621485457
0219-QAERP,0.02619528958
5317-FLPJF,0.02612987173
6586-MYGKD,0.02612651731
1194-BHJYC,0.02607803029
9602-WCXPI,0.02607793896
9504-YAZWB,0.02607401425
0436-TWFFZ,0.02598301201
8606-OEGQZ,0.02593200749
3500-NSDOA,0.02590906032
4188-PCPIG,0.02589834096
6242-SGYTS,0.02583350902
7560-QJAVJ,0.02577204252
4378-MYPGO,0.02576689982
8218-FFJDS,0.02572777741
2789-CZANW,0.02564509277
1985-MBRYP,0.0255704025
8917-FAEMR,0.0254549284
3938-YFPXD,0.02542621584
7696-AMHOD,0.02538862784
3911-RSNHI,0.02537686705
7255-SSFBC,0.02531448443
3079-BCHLN,0.02527818115
0269-XFESX,0.02521363678
1955-IBMMB,0.02520811826
9993-LHIEB,0.02516736798
8390-FESFV,0.02516689707
5442-PPTJY,0.02516420015
7898-PDWQE,0.02515594956
9500-WBGRP,0.02514282443
1004-NOZNR,0.02507648059
2122-SZZZD,0.02501935375
9281-CEDRU,0.02499726312
0848-SOMKO,0.02497195547
5917-RYRMG,0.02496574665
6016-NXBNJ,0.02495302584
6465-GSRCL,0.02494675417
0362-RAOQO,0.02489222609
9640-ZSLDC,0.02475272148
4304-XUMGI,0.02474002436
8148-WOCMK,0.02470524891
2845-KDHVX,0.02469756416
5485-ITNPC,0.02461599697
4973-MGTON,0.02461293527
0230-WEQUW,0.02457374616
2817-LVCPP,0.0245566458
1221-GHZEP,0.02453723573
6463-HHXJR,0.02451116246
0383-CLDDA,0.02450934823
2335-GSODA,0.02446620549
7941-RCJOW,0.0244653673
2882-WDTBA,0.0244502697
1015-JPFYW,0.02432767246
1266-NZYUI,0.0242931167
5176-LMJXE,0.0242886687
2790-XUYMV,0.02422823388
4291-YZODP,0.02417174632
6828-HMKWP,0.02416099385
4701-LKOZD,0.02411504975
3662-FXJFO,0.02406955314
5248-YGIJN,0.02399801764
2452-MRMZF,0.02398306544
9499-XPZXM,0.02396455677
1063-DHQJF,0.02394633307
6047-SUHPR,0.02389355716
0526-SXDJP,0.02385301676
6693-DJWTY,0.02376575476
0862-PRCBS,0.02375615949
6388-TABGU,0.02372251998
4342-HFXWS,0.02366597764
6729-FZWSY,0.02360883951
7398-HPYZQ,0.02354949201
5204-HMGYF,0.02351381603
5115-GZDEL,0.02349117933
4361-FEBGN,0.02348320214
3280-NMUVX,0.02346254255
6348-SNFUS,0.02343817152
8857-CUPFQ,0.02337046487
9507-HSMMZ,0.02332934359
6368-TZZDT,0.0233247208
8821-KVZKQ,0.02325017662
3572-UUHRS,0.0231855968
0754-EEBDC,0.02313707486
2330-PQGDQ,0.02310611627
1998-VHJHK,0.02310077373
7131-ZQZNK,0.02309010299
2498-XLDZR,0.02299695001
0379-DJQHR,0.02291928668
8735-SDUFN,0.02291564494
2878-DHMIN,0.02283920564
6614-YWYSC,0.02280373999
9945-PSVIP,0.02279855468
0704-VCUMB,0.02272421246
3324-OIRTO,0.02271551821
7636-PEPNS,0.02271501631
1657-DYMBM,0.02268725695
3230-JCNZS,0.0226827892
6549-BTYPG,0.02267282721
2753-JMMCV,0.02263686163
8338-QIUNR,0.02263119953
8626-PTQGE,0.02252527025
7975-JMZNT,0.02251518461
9127-FHJBZ,0.02245208607
7815-PDTHL,0.02242022312
9646-NMHXE,0.02238116521
3070-FNFZQ,0.02237897899
8316-BBQAY,0.02231680774
3308-DGHKL,0.02231210523
0780-XNZFN,0.02227105049
1699-TLDLZ,0.02224126882
4707-YNOQA,0.02223296048
4079-WWQQQ,0.02222502938
9867-XOBQA,0.02221691926
5480-XTFFL,0.02220618937
5906-DVAPM,0.02218704983
3429-IFLEM,0.02215058609
0936-NQLJU,0.02208154571
1227-UDMZR,0.02207851126
2595-KIWPV,0.02207390117
3021-VLNRJ,0.0220452247
6723-CEGQI,0.02203262142
8327-WKMIE,0.02197876042
8606-CIQUL,0.02194941325
6199-IPCAO,0.02194362054
7274-CGTOD,0.02188167503
1862-QRWPE,0.02177483186
5614-DNZCE,0.02176718255
0401-WDBXM,0.02175419195
4537-CIBHB,0.02173576485
2703-AMTUL,0.02172571474
2560-QTSBS,0.02170110618
2892-GESUL,0.02169091813
2725-IWWBA,0.02168034002
4716-MRVEN,0.02167691707
0661-KBKPA,0.02167630734
1972-XMUWV,0.02163370974
5676-CFLYY,0.02160808671
3580-HYCSP,0.02158939782
2525-GVKQU,0.02153649482
9565-FLVCG,0.02152687688
9435-JMLSX,0.02151138271
9648-BCHKM,0.02150427791
